date,nav,cash,active,turnover,requested_turnover,commission,tax,slippage_cost,blocked_orders,partial_orders,filled_orders
2021-08-03,38412274.09958289,23333838.81632252,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-04,38365845.37365921,23333838.81632252,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-05,38380993.23362603,23333838.81632252,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-06,38231008.11480037,23333838.81632252,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-09,38296391.6087933,23426983.39230939,5,0.1365117501846173,0.13652435888603615,3010.0942890125016,7983.800529436479,2624.028573122711,0,0,6
2021-08-10,37914575.17312294,20384694.30135341,6,0.08957380419172555,0.0895256703065322,1975.9253598566763,589.2668611569753,2048.562187058291,1,0,5
2021-08-11,37971639.50843553,20384694.30135341,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-12,38044028.042604506,20384694.30135341,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-13,37790900.57808196,20384694.30135341,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-16,37755077.96929715,21739802.7711242,6,0.041913630578067344,0.0729688097118381,917.6130980022173,4416.934697386554,1517.0997318147156,1,1,5
2021-08-17,37543121.82017803,21227092.860202,7,0.15167695569548312,0.16135945669682825,3296.4475258911034,7817.969616775201,4237.0676675767445,0,2,7
2021-08-19,38276911.89144175,18977591.21604408,6,0.10379732686824521,0.10376837233584686,2288.289054074996,2545.3831095354108,2012.3111682429005,0,0,8
2021-08-20,38294379.52890241,18977591.21604408,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-23,38928674.349347934,18977591.21604408,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-24,39544275.88886063,18977591.21604408,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-25,39698468.77020908,18977591.21604408,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-26,39573531.8180028,18977591.21604408,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-27,39378246.4388414,18977591.21604408,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-08-30,39951432.48062137,635.0700771967822,6,0.4788466472493748,0.4790829691280081,10810.702902546675,0.0,11755.55497702902,0,1,6
2021-08-31,40920624.62034416,635.0700771967822,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-01,41055438.98263357,753.2780487154378,6,0.35013509997654113,0.3509736493937367,7845.132693920068,21514.302501381986,3033.5415220271097,0,1,7
2021-09-02,40692325.973024815,753.2780487154378,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-03,41273461.35676594,753.2780487154378,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-06,41179296.527059846,753.2780487154378,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-07,40460300.6417498,753.2780487154378,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-08,40127085.510198794,753.2780487154378,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-09,40792649.44602684,753.2780487154378,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-10,40248760.54949168,753.2780487154378,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-13,39947027.13699753,753.2780487154378,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-14,39578900.47914076,1742803.6782932836,6,0.06900924712317397,0.1371653204155733,1600.3564104995407,6793.3954651939985,2054.5604627356515,0,1,6
2021-09-15,39138492.51591492,4462868.317920956,6,0.2950878722489211,0.30962558897096265,6662.617778972612,21591.429158263578,7246.984776444044,0,1,7
2021-09-16,39102524.84618659,605217.500715994,6,0.1435798225242803,0.1435301709527659,3232.547098260153,2656.2447817142706,2966.220657542344,0,0,7
2021-09-17,39332548.88320946,605217.500715994,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-22,38321643.32494829,24395109.91981811,5,0.6205478124017894,0.6208646833631544,13608.822174049566,71625.37986341876,12191.380219145696,0,0,1
2021-09-23,38978682.70211957,24395109.91981811,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-24,39345039.93426951,24395109.91981811,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-27,39777381.55331537,24395109.91981811,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-28,39624979.264977574,24395109.91981811,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-29,39101945.98379566,24395109.91981811,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-09-30,39083673.09914982,24395109.91981811,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-01,38541825.62513347,19760018.336791888,6,0.5006525966757922,0.500751463406388,10805.838277336803,22358.52569072013,3852.279475597942,0,0,6
2021-10-04,38593006.69834751,21386541.74096243,5,0.04577043317753677,0.04579258779530604,1045.5385798021832,5106.803020897832,927.2518094376596,1,0,5
2021-10-05,38521627.705541566,25901189.072289582,3,0.12932962992753447,0.12939006227301778,2845.4454020551066,14230.182914721601,2526.9873605083285,0,0,5
2021-10-06,38495454.665036246,26165756.397957455,2,0.006887648979022694,0.0068911067585591245,151.34367254166128,796.5456449561119,133.29556714979526,0,0,1
2021-10-07,38701044.58779492,26165756.397957455,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-08,38511108.67408064,19368125.057161856,3,0.17532751078799136,0.1752411273962056,3872.442571987459,0.0,3347.2666894418603,0,0,3
2021-10-12,38412156.4773645,25861226.452279437,3,0.1699023107752706,0.1699880534031197,3714.3279459841847,19549.09445254834,3288.5382248645983,0,0,3
2021-10-13,38318353.68896437,25861226.452279437,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-14,38369407.55067569,25861226.452279437,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-15,38949426.44213486,25861226.452279437,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-18,38577351.746823885,19516233.320559,3,0.16244618776390365,0.16244618776390365,3614.585771191071,0.0,0.0,0,0,3
2021-10-19,38888818.46018936,19379377.49661541,6,0.33509530694964496,0.33508449690458586,7416.355770696835,19351.593900952186,6786.9220037633195,0,0,6
2021-10-20,38922046.402246766,19379377.49661541,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-21,38641673.705249354,19379377.49661541,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-22,39023889.3141362,19379377.49661541,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-25,39142171.57790563,19379377.49661541,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-26,38959467.67754162,19379377.49661541,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-27,39299820.36383887,19379377.49661541,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-28,39666735.805404425,19379377.49661541,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-10-29,39597729.1910727,20650082.467969958,6,0.8315538896936504,0.8500084242878492,18960.531145969187,51908.495591794206,19886.005087538935,0,1,10
2021-11-01,39703177.642700404,19787825.298574362,7,0.8265752608428291,0.826691268425586,18415.316820417087,48092.736379435555,17883.76944647299,0,1,10
2021-11-02,39658114.95966828,19787825.298574362,7,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-03,39540766.43236026,19787825.298574362,7,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-04,39113015.51742012,511736.5633765397,6,0.4865515496533473,0.49972652812416535,11003.838168013297,14.463267203210954,10548.053348534151,0,1,7
2021-11-05,39951698.28728152,511736.5633765397,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-08,39414887.92747294,511736.5633765397,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-09,40195257.42775536,511736.5633765397,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-10,40470813.597336225,511736.5633765397,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-11,40778024.614009276,97.57511905115098,6,1.8856120349027472,1.9871408467202436,42798.506220061536,112092.52601349445,29249.525877513588,0,2,11
2021-11-12,42083065.89709368,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-15,43732767.13397788,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-16,44101710.34450084,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-17,43505871.050085075,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-18,43292691.83251667,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-19,44217516.95144127,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-22,44149381.03238212,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-23,43372739.58181901,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-24,45269644.54962598,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-25,44536994.71608476,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-26,42945357.52828127,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-29,43349244.101400815,97.57511905115098,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-11-30,43849069.48381866,491.3442157169484,6,1.7598282392626428,1.8082537915566914,44133.454848345,116382.03454126888,43454.057498490045,1,2,10
2021-12-01,44165986.23574564,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-02,44342414.61574403,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-03,44415500.28358503,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-06,44101911.54178628,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-07,44480044.226086944,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-08,44715089.722975746,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-09,44781785.351805456,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-10,44422905.033521295,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-13,44631336.68925138,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-14,43599102.29839673,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-15,44458092.84717015,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-16,45795489.849572286,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-17,45786929.73442592,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-20,44989330.865182474,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-21,45816726.6666508,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-22,46221777.73422866,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-23,46885967.912358165,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-24,46824029.095166855,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-27,46401369.95266837,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-28,46968858.91947495,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-29,46583932.61793999,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2021-12-30,46760795.56029246,491.3442157169484,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-03,46981408.98423492,44.819345451076515,4,0.23542162037903236,0.24132109466466425,5986.5009637338835,16612.17813590691,5339.7350158468125,0,2,6
2022-01-04,48448083.890690304,11943758.922003584,3,1.7455938364146026,1.9999942939646647,47665.90541348594,143639.12188832395,49261.005167322226,0,1,7
2022-01-05,48019204.35740057,99.72451598383486,4,1.684367528859032,1.7511935794972502,46089.44292393614,103597.04863567678,48032.90306050955,0,2,6
2022-01-06,47613662.43547734,99.72451598383486,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-07,44526111.28384424,36.34818912111223,5,0.797882449542701,0.7999901758202236,21463.070522643266,56598.76221789226,24353.669316633648,0,1,6
2022-01-10,44837532.014008425,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-11,44302370.86270596,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-12,44240681.63935924,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-13,44036062.19145725,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-14,43956430.904857285,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-17,45326872.5591265,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-18,45167755.48815804,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-19,45164764.43602953,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-20,45877556.87966548,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-21,43416163.152577005,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-24,43214789.4584988,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-25,41502926.27399189,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-01-26,41171680.838274136,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-07,42888478.33961178,36.34818912111223,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-08,44325776.310482614,2617848.5115047023,6,1.9214380457183802,1.999993732164764,47289.875714716676,129463.89024843565,56423.19318984726,0,2,10
2022-02-09,46861505.972708315,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-10,46768404.9700529,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-11,48127634.83379694,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-14,46253139.47971739,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-15,45257559.17435225,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-16,46889498.488662854,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-17,46437033.76703038,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-18,47357209.60432203,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-21,47596742.30925454,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-22,46371085.02480866,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-23,49035375.78775912,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-24,47843870.46083336,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-02-25,49274352.67661796,2617848.5115047023,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-01,51816459.61913148,6354829.957192525,4,0.6769656516660775,0.8054603735130722,19056.62527062078,56693.11064245602,20716.098074460784,0,1,6
2022-03-02,50927840.807040885,4435720.843558293,5,1.5315999121888144,1.6584693161017894,44722.84544715422,115000.1983335542,34637.47635323713,0,2,7
2022-03-03,51239720.98202963,6.582964938483201,3,0.37579196189920844,0.37666662587173166,10957.634133146363,22232.092496808484,13662.52647337754,0,1,6
2022-03-04,51039439.00382525,6.582964938483201,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-07,49628130.871312924,6.582964938483201,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-08,48350457.155016094,6.582964938483201,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-09,48618541.76779822,16975832.6712069,3,0.3995076803874888,0.39969028345020907,11074.964955662901,54707.05678513966,10090.71926223025,0,0,5
2022-03-10,49705803.11154868,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-11,49032375.02877922,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-14,48810882.031977735,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-15,47969363.49724074,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-16,48163343.90404044,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-17,49551753.79381351,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-18,49519778.27341099,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-21,49799506.78961682,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-22,49648341.51312731,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-23,50035813.307284966,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-24,50079964.44151661,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-25,50426485.267652184,16975832.6712069,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-28,50214715.25281423,1515359.5068245977,3,0.36219891129093745,0.393103373127354,10222.29498622506,3730.9964701507415,11505.862299364966,0,1,5
2022-03-29,50812413.35909389,1515359.5068245977,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-03-30,50788568.44405523,15458062.11504438,4,0.32465391593090714,0.36762546565804566,9406.448260975862,45750.6006988638,9346.995919710886,0,1,5
2022-03-31,50691095.14638516,15458062.11504438,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-01,50119948.460974514,24928303.226325557,7,0.46573090337019274,0.4658183052827684,12961.780795743141,49233.60420690769,12353.552542690217,0,0,7
2022-04-06,49785849.625437364,33546831.280589532,4,0.17552777936277197,0.17833920277293053,5035.965758863876,26089.41497852867,6560.207516201519,0,1,7
2022-04-07,49441939.72466779,33546831.280589532,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-08,49453267.04199721,33546831.280589532,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-11,49199894.59871994,33546831.280589532,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-12,49177723.900166,33546831.280589532,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-13,49615559.12007574,33546831.280589532,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-14,49635418.13503428,33546831.280589532,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-15,49261892.897833034,17778751.371745724,4,0.3249181858804072,0.324755698069074,9136.717829806868,406.1887856228701,8159.154991526353,0,0,4
2022-04-18,49235538.946252644,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-19,49441118.59596154,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-20,49728669.092853725,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-21,49484331.28282483,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-22,49080565.944129154,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-25,48488591.9292966,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-26,48383900.92916411,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-27,47294091.561782956,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-28,47579605.5826541,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-04-29,47979553.41928674,17778751.371745724,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-03,47718356.922062054,29766148.10357283,3,0.25069794554675057,0.2508253408728055,6563.60700603232,36090.151470912155,6113.222034297565,0,0,4
2022-05-04,47785737.67908386,33450723.81603624,3,0.07738711992575262,0.077426154269385,2107.7327620647134,11093.330326656383,1865.172001118812,0,0,3
2022-05-05,47979039.93629083,33450723.81603624,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-06,47590291.60173142,33450723.81603624,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-09,47374532.9056582,33450723.81603624,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-10,47314180.397849634,33450723.81603624,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-11,47400998.56906995,33450723.81603624,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-12,46983192.30529482,33450723.81603624,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-13,46987790.51788142,46499196.55262986,2,0.27836267492032596,0.27850449296809104,7464.276928493083,39285.66804470043,6671.652067867712,0,0,1
2022-05-16,47019854.9083089,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-17,47028400.30692115,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-18,47044390.14919541,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-19,47044128.35115829,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-20,47043373.90012414,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-23,47038285.19584377,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-24,47006698.09761282,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-25,47007367.842768006,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-26,47003041.26992203,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-27,47034074.05047775,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-30,47045637.253226586,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-05-31,47057077.348095216,46499196.55262986,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-01,46931413.26079926,10508347.607691864,3,0.7644886692258176,0.7640958857897824,20189.775726450578,0.0,18481.21453420614,0,0,3
2022-06-02,46339307.15014786,10508347.607691864,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-06,46342232.11963606,10508347.607691864,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-07,45995004.25335415,10508347.607691864,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-08,46572290.63870441,10508347.607691864,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-09,46377392.88177595,10508347.607691864,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-10,45663755.36387047,10508347.607691864,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-13,44718454.723447874,11128325.055961687,2,0.013870826920917012,0.013877946409222505,354.6532576435871,1866.5960928609845,319.35632797206256,0,0,1
2022-06-14,44530108.82610954,11128325.055961687,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-15,44267152.763523154,11797993.464002192,1,0.01520304710899107,0.015211094369172637,383.0785831248437,2016.2030690781246,355.73813063977195,0,0,1
2022-06-16,44379391.832706675,11797993.464002192,1,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-17,43809564.08541272,27111855.11487237,3,0.3802541504038554,0.38043208408259505,9500.844434351346,48059.354971074834,8455.93269182952,0,0,3
2022-06-20,43721346.10551057,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-21,43966669.43554591,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-22,43636593.61092976,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-23,43347625.00295815,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-24,43384636.26246235,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-27,43790203.0802441,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-28,43771070.989353746,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-29,43544403.98283539,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-06-30,43043404.73757586,27111855.11487237,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-01,42310996.284564495,27024083.349381093,3,0.019040714137867985,0.019039793136327216,219.16767345052455,1095.5167565233905,413.3744875113934,0,0,4
2022-07-04,41875725.76662868,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-05,42072505.44083091,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-06,41716165.956006534,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-07,42464968.4537494,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-08,42773664.81954716,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-11,42613756.419379056,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-12,42188348.60360166,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-13,42875334.32566068,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-14,43035046.94761974,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-15,43626173.82906282,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-18,43724131.10536191,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-19,43573532.78871939,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-20,43692971.70917749,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-21,43898442.72980339,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-22,43954015.924959235,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-25,43843148.71319288,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-26,43686973.39292328,27024083.349381093,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-27,44178993.95374678,10528455.117045691,3,0.3776566993107041,0.3774610857395812,9339.751730970635,0.0,8539.347428867539,0,0,3
2022-07-28,44129440.88483243,10528455.117045691,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-07-29,44686198.127348706,10528455.117045691,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-08-01,44371819.466778055,10528455.117045691,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-08-02,43580859.353822514,16743365.279002279,3,0.14270058789136472,0.14277039655453436,3241.5114883285896,18710.58678067679,3051.0527194947827,0,0,3
2022-08-03,44061272.848747045,16743365.279002279,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-08-04,43993013.85145295,16743365.279002279,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-08-05,44865910.06699011,16743365.279002279,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-08-08,44639349.25039394,16743365.279002279,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-08-09,44547684.40631756,16743365.279002279,3,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-08-10,43895477.643514015,42869987.464238435,2,0.5958166059390395,0.5961298200716301,14945.530188357046,78660.68520187918,13783.681107515653,0,0,1
2022-08-11,43892927.48559685,42869987.464238435,2,0.0,0.0,0.0,0.0,0.0,0,0,0
2022-08-12,43887480.2266527,42869987.464238435,2,0.0,0.0,0.0,0.0,0.0,0,0,0
