market,fn_date,content_date,kind,bytes,path
tpex,2021-05-09,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_5_9.csv
tpex,2021-06-01,2021-06-01,json(totalCount=783),79816,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_1.csv
tpex,2021-06-10,2021-06-10,json(totalCount=785),79682,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_10.csv
tpex,2021-06-11,2021-06-11,json(totalCount=785),79810,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_11.csv
tpex,2021-06-12,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_12.csv
tpex,2021-06-13,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_13.csv
tpex,2021-06-14,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_14.csv
tpex,2021-06-15,2021-06-15,json(totalCount=785),79401,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_15.csv
tpex,2021-06-16,2021-06-16,json(totalCount=785),79928,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_16.csv
tpex,2021-06-17,2021-06-17,json(totalCount=785),79934,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_17.csv
tpex,2021-06-18,2021-06-18,json(totalCount=785),79634,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_18.csv
tpex,2021-06-19,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_19.csv
tpex,2021-06-02,2021-06-02,json(totalCount=783),80211,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_2.csv
tpex,2021-06-20,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_20.csv
tpex,2021-06-21,2021-06-21,json(totalCount=785),79851,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_21.csv
tpex,2021-06-22,2021-06-22,json(totalCount=785),79756,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_22.csv
tpex,2021-06-23,2021-06-23,json(totalCount=785),79709,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_23.csv
tpex,2021-06-24,2021-06-24,json(totalCount=785),79941,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_24.csv
tpex,2021-06-25,2021-06-25,json(totalCount=785),79904,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_25.csv
tpex,2021-06-26,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_26.csv
tpex,2021-06-27,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_27.csv
tpex,2021-06-28,2021-06-28,json(totalCount=785),79560,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_28.csv
tpex,2021-06-29,2021-06-29,json(totalCount=785),79813,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_29.csv
tpex,2021-06-03,2021-06-03,json(totalCount=783),79748,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_3.csv
tpex,2021-06-30,2021-06-30,json(totalCount=790),80319,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_30.csv
tpex,2021-06-04,2021-06-04,json(totalCount=783),79953,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_4.csv
tpex,2021-06-05,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_5.csv
tpex,2021-06-06,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_6.csv
tpex,2021-06-07,2021-06-07,json(totalCount=783),79906,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_7.csv
tpex,2021-06-08,2021-06-08,json(totalCount=784),79485,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_8.csv
tpex,2021-06-09,2021-06-09,json(totalCount=785),79657,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_6_9.csv
tpex,2021-07-01,2021-07-01,json(totalCount=790),80391,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_1.csv
tpex,2021-07-10,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_10.csv
tpex,2021-07-11,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_11.csv
tpex,2021-07-12,2021-07-12,json(totalCount=791),80705,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_12.csv
tpex,2021-07-13,2021-07-13,json(totalCount=791),80838,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_13.csv
tpex,2021-07-14,2021-07-14,json(totalCount=791),80957,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_14.csv
tpex,2021-07-15,2021-07-15,json(totalCount=791),80725,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_15.csv
tpex,2021-07-16,2021-07-16,json(totalCount=791),80624,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_16.csv
tpex,2021-07-17,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_17.csv
tpex,2021-07-18,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_18.csv
tpex,2021-07-19,2021-07-19,json(totalCount=791),80842,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_19.csv
tpex,2021-07-02,2021-07-02,json(totalCount=790),80047,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_2.csv
tpex,2021-07-20,2021-07-20,json(totalCount=790),80835,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_20.csv
tpex,2021-07-21,2021-07-21,json(totalCount=790),80828,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_21.csv
tpex,2021-07-22,2021-07-22,json(totalCount=790),80725,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_22.csv
tpex,2021-07-23,2021-07-23,json(totalCount=790),80480,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_23.csv
tpex,2021-07-24,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_24.csv
tpex,2021-07-25,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_25.csv
tpex,2021-07-26,2021-07-26,json(totalCount=790),80433,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_26.csv
tpex,2021-07-27,2021-07-27,json(totalCount=790),80639,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_27.csv
tpex,2021-07-28,2021-07-28,json(totalCount=790),81003,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_28.csv
tpex,2021-07-29,2021-07-29,json(totalCount=790),80329,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_29.csv
tpex,2021-07-03,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_3.csv
tpex,2021-07-30,2021-07-30,json(totalCount=790),80452,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_30.csv
tpex,2021-07-31,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_31.csv
tpex,2021-07-04,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_4.csv
tpex,2021-07-05,2021-07-05,json(totalCount=790),81041,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_5.csv
tpex,2021-07-06,2021-07-06,json(totalCount=790),80965,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_6.csv
tpex,2021-07-07,2021-07-07,json(totalCount=790),80351,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_7.csv
tpex,2021-07-08,2021-07-08,json(totalCount=790),80794,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_8.csv
tpex,2021-07-09,2021-07-09,json(totalCount=791),80686,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_7_9.csv
tpex,2021-08-01,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_1.csv
tpex,2021-08-10,2021-08-10,json(totalCount=790),81136,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_10.csv
tpex,2021-08-11,2021-08-11,json(totalCount=790),81352,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_11.csv
tpex,2021-08-12,2021-08-12,json(totalCount=790),81040,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_12.csv
tpex,2021-08-13,2021-08-13,json(totalCount=790),81204,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_13.csv
tpex,2021-08-14,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_14.csv
tpex,2021-08-15,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_15.csv
tpex,2021-08-16,2021-08-16,json(totalCount=791),81259,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_16.csv
tpex,2021-08-17,2021-08-17,json(totalCount=790),81321,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_17.csv
tpex,2021-08-18,2021-08-18,json(totalCount=791),81653,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_18.csv
tpex,2021-08-19,2021-08-19,json(totalCount=791),81171,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_19.csv
tpex,2021-08-02,2021-08-02,json(totalCount=790),80413,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_2.csv
tpex,2021-08-20,2021-08-20,json(totalCount=791),81013,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_20.csv
tpex,2021-08-21,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_21.csv
tpex,2021-08-22,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_22.csv
tpex,2021-08-23,2021-08-23,json(totalCount=791),80624,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_23.csv
tpex,2021-08-24,2021-08-24,json(totalCount=790),80619,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_24.csv
tpex,2021-08-25,2021-08-25,json(totalCount=790),80243,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_25.csv
tpex,2021-08-26,2021-08-26,json(totalCount=790),80458,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_26.csv
tpex,2021-08-27,2021-08-27,json(totalCount=790),80541,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_27.csv
tpex,2021-08-28,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_28.csv
tpex,2021-08-29,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_29.csv
tpex,2021-08-03,2021-08-03,json(totalCount=789),80401,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_3.csv
tpex,2021-08-30,2021-08-30,json(totalCount=790),80399,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_30.csv
tpex,2021-08-31,2021-08-31,json(totalCount=790),80840,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_31.csv
tpex,2021-08-04,2021-08-04,json(totalCount=789),80374,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_4.csv
tpex,2021-08-05,2021-08-05,json(totalCount=789),80762,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_5.csv
tpex,2021-08-06,2021-08-06,json(totalCount=789),80612,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_6.csv
tpex,2021-08-07,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_7.csv
tpex,2021-08-08,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_8.csv
tpex,2021-08-09,2021-08-09,json(totalCount=790),80919,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_8_9.csv
tpex,2021-09-01,2021-09-01,json(totalCount=790),80811,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_1.csv
tpex,2021-09-10,2021-09-10,json(totalCount=790),81127,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_10.csv
tpex,2021-09-11,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_11.csv
tpex,2021-09-12,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_12.csv
tpex,2021-09-13,2021-09-13,json(totalCount=790),81205,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_13.csv
tpex,2021-09-14,2021-09-14,json(totalCount=790),81220,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_14.csv
tpex,2021-09-15,2021-09-15,json(totalCount=790),81604,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_15.csv
tpex,2021-09-16,2021-09-16,json(totalCount=790),81654,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_16.csv
tpex,2021-09-17,2021-09-17,json(totalCount=790),81522,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_17.csv
tpex,2021-09-18,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_18.csv
tpex,2021-09-19,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_19.csv
tpex,2021-09-02,2021-09-02,json(totalCount=790),81063,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_2.csv
tpex,2021-09-20,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_20.csv
tpex,2021-09-21,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_21.csv
tpex,2021-09-22,2021-09-22,json(totalCount=789),81113,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_22.csv
tpex,2021-09-23,2021-09-23,json(totalCount=789),81148,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_23.csv
tpex,2021-09-24,2021-09-24,json(totalCount=789),81123,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_24.csv
tpex,2021-09-25,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_25.csv
tpex,2021-09-26,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_26.csv
tpex,2021-09-27,2021-09-27,json(totalCount=788),80926,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_27.csv
tpex,2021-09-28,2021-09-28,json(totalCount=788),81135,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_28.csv
tpex,2021-09-29,2021-09-29,json(totalCount=788),81657,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_29.csv
tpex,2021-09-03,2021-09-03,json(totalCount=790),80713,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_3.csv
tpex,2021-09-30,2021-09-30,json(totalCount=791),81252,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_30.csv
tpex,2021-09-04,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_4.csv
tpex,2021-09-05,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_5.csv
tpex,2021-09-06,2021-09-06,json(totalCount=790),80916,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_6.csv
tpex,2021-09-07,2021-09-07,json(totalCount=790),81289,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_7.csv
tpex,2021-09-08,2021-09-08,json(totalCount=791),81392,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_8.csv
tpex,2021-09-09,2021-09-09,json(totalCount=791),81279,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2021/2021_9_9.csv
tpex,2022-10-01,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_1.csv
tpex,2022-10-10,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_10.csv
tpex,2022-10-11,2022-10-11,json(totalCount=788),83120,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_11.csv
tpex,2022-10-12,2022-10-12,json(totalCount=788),82441,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_12.csv
tpex,2022-10-13,2022-10-13,json(totalCount=788),83044,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_13.csv
tpex,2022-10-14,2022-10-14,json(totalCount=788),82403,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_14.csv
tpex,2022-10-15,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_15.csv
tpex,2022-10-16,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_16.csv
tpex,2022-10-17,2022-10-17,json(totalCount=788),82786,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_17.csv
tpex,2022-10-18,2022-10-18,json(totalCount=788),82521,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_18.csv
tpex,2022-10-19,2022-10-19,json(totalCount=788),82167,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_19.csv
tpex,2022-10-02,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_2.csv
tpex,2022-10-20,2022-10-20,json(totalCount=787),82373,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_20.csv
tpex,2022-10-21,2022-10-21,json(totalCount=787),81801,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_21.csv
tpex,2022-10-22,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_22.csv
tpex,2022-10-23,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_23.csv
tpex,2022-10-24,2022-10-24,json(totalCount=787),81723,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_24.csv
tpex,2022-10-25,2022-10-25,json(totalCount=787),82265,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_25.csv
tpex,2022-10-26,2022-10-26,json(totalCount=787),81951,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_26.csv
tpex,2022-10-27,2022-10-27,json(totalCount=787),81843,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_27.csv
tpex,2022-10-28,2022-10-28,json(totalCount=787),81768,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_28.csv
tpex,2022-10-29,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_29.csv
tpex,2022-10-03,2022-10-03,json(totalCount=788),82502,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_3.csv
tpex,2022-10-30,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_30.csv
tpex,2022-10-31,2022-10-31,json(totalCount=787),81691,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_31.csv
tpex,2022-10-04,2022-10-04,json(totalCount=788),82585,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_4.csv
tpex,2022-10-05,2022-10-05,json(totalCount=788),82964,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_5.csv
tpex,2022-10-06,2022-10-06,json(totalCount=788),82137,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_6.csv
tpex,2022-10-07,2022-10-07,json(totalCount=788),82345,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_7.csv
tpex,2022-10-08,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_8.csv
tpex,2022-10-09,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_10_9.csv
tpex,2022-11-01,2022-11-01,json(totalCount=787),81563,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_1.csv
tpex,2022-11-10,2022-11-10,json(totalCount=785),81809,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_10.csv
tpex,2022-11-11,2022-11-11,json(totalCount=784),81971,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_11.csv
tpex,2022-11-12,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_12.csv
tpex,2022-11-13,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_13.csv
tpex,2022-11-14,2022-11-14,json(totalCount=784),81668,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_14.csv
tpex,2022-11-15,2022-11-15,json(totalCount=784),81712,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_15.csv
tpex,2022-11-16,2022-11-16,json(totalCount=784),81879,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_16.csv
tpex,2022-11-17,2022-11-17,json(totalCount=784),81471,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_17.csv
tpex,2022-11-18,2022-11-18,json(totalCount=784),81689,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_18.csv
tpex,2022-11-19,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_19.csv
tpex,2022-11-02,2022-11-02,json(totalCount=785),81717,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_2.csv
tpex,2022-11-20,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_20.csv
tpex,2022-11-21,2022-11-21,json(totalCount=784),81727,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_21.csv
tpex,2022-11-22,2022-11-22,json(totalCount=784),81566,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_22.csv
tpex,2022-11-23,2022-11-23,json(totalCount=784),81504,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_23.csv
tpex,2022-11-24,2022-11-24,json(totalCount=785),81797,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_24.csv
tpex,2022-11-25,2022-11-25,json(totalCount=785),81601,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_25.csv
tpex,2022-11-26,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_26.csv
tpex,2022-11-27,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_27.csv
tpex,2022-11-28,2022-11-28,json(totalCount=785),81368,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2022/2022_11_28.csv
