# 2024-03 月末(2024-03-29)全池量化快照(1277 檔)。欄位:代碼 名稱|產業|最新YoY 3月YoY 加速|距52週高% 距120日高% 60日漲% 120日漲%|量能x 日均值M
1101 台泥|水泥工業|-34 -20 -13|82 92 -7 -3|1.0 496
1102 亞泥|水泥工業|-42 -11 0|97 98 1 4|0.9 192
1103 嘉泥|水泥工業|-5 15 -11|77 90 -8 -6|1.4 6
1104 環泥|水泥工業|-19 6 -4|97 97 8 22|1.1 50
1108 幸福|水泥工業|-21 14 -9|89 97 0 11|1.8 19
1109 信大|水泥工業|-45 7 6|99 99 6 8|1.6 9
1201 味全|食品工業|16 17 7|92 96 -1 3|0.8 7
1210 大成|食品工業|-12 -6 -4|93 95 0 7|0.6 114
1215 卜蜂|食品工業|-10 -6 -7|100 100 16 18|1.7 70
1216 統一|食品工業|18 19 5|99 99 6 10|2.1 823
1217 愛之味|食品工業|5 0 -3|81 95 0 -4|1.0 12
1218 泰山|食品工業|-6 -2 -2|69 97 0 -1|1.0 26
1219 福壽|食品工業|-20 -13 -7|90 94 -3 -6|1.2 7
1227 佳格|食品工業|-7 5 3|94 95 -1 1|1.3 16
1229 聯華|食品工業|-3 28 15|98 98 3 11|1.2 90
1231 聯華食|食品工業|19 6 3|99 99 11 9|1.0 26
1232 大統益|食品工業|-23 -13 -5|99 100 3 4|1.5 9
1234 黑松|食品工業|16 2 -6|100 100 3 8|1.0 6
1268 漢來美食|觀光餐旅|75 28 -15|84 96 3 1|0.6 14
1301 台塑|塑膠工業|-27 -5 10|76 84 -12 -14|0.9 577
1303 南亞|塑膠工業|-23 -13 9|72 80 -15 -16|0.9 517
1304 台聚|塑膠工業|-21 -10 8|61 77 -18 -22|1.6 28
1305 華夏|塑膠工業|-36 -26 -6|68 73 -18 -25|1.2 28
1307 三芳|塑膠工業|-30 -1 7|100 100 14 13|2.1 21
1308 亞聚|塑膠工業|-12 -3 21|66 78 -18 -22|0.9 19
1309 台達化|塑膠工業|-10 9 18|73 87 -5 -12|0.9 10
1310 台苯|塑膠工業|23 20 28|76 80 -14 -16|0.6 12
1312 國喬|塑膠工業|-18 -8 5|66 81 -10 -18|0.7 29
1313 聯成|塑膠工業|-42 25 15|77 82 -10 -9|0.8 21
1316 上曜|建材營造|-73 -18 35|73 73 52 93|0.8 685
1319 東陽|汽車工業|-17 20 6|99 99 66 59|1.7 1302
1325 恆大|塑膠工業|-20 2 21|61 61 -26 29|0.2 21
1326 台化|塑膠工業|-8 0 10|80 85 -10 -11|0.9 232
1339 昭輝|汽車工業|-28 8 3|92 92 7 13|0.5 29
1342 八貫|其他|43 3 3|87 97 19 38|2.2 129
1402 遠東新|紡織纖維|-1 11 11|100 100 7 16|0.8 155
1409 新纖|紡織纖維|1 15 20|92 92 1 3|0.4 49
1414 東和|紡織纖維|-20 4 13|92 92 10 10|1.0 10
1416 廣豐|其他|13 47 13|87 87 3 18|0.8 12
1432 大魯閣|運動休閒|28 5 -12|76 76 1 14|0.7 19
1434 福懋|紡織纖維|-12 -10 7|83 86 -12 -13|0.8 31
1436 華友聯|建材營造|428 135 -431|96 96 44 72|2.3 26
1437 勤益控|其他|4 7 -3|98 98 7 13|1.5 7
1438 三地開發|建材營造|-100 -100 na|94 94 56 66|0.8 12
1440 南紡|紡織纖維|-37 -20 -7|88 88 -4 3|1.4 17
1442 名軒|建材營造|66 2373 -17506|100 100 19 26|1.9 44
1445 大宇|紡織纖維|-51 -27 -13|80 80 7 4|1.0 21
1446 宏和|紡織纖維|5001 2628 1922|84 86 -9 -13|1.0 5
1449 佳和|紡織纖維|-8 72 45|75 75 -5 15|0.4 17
1455 集盛|紡織纖維|11 46 44|95 95 29 49|1.5 80
1456 怡華|建材營造|413 154 -41|81 81 15 16|0.4 6
1457 宜進|紡織纖維|-5 7 24|100 100 12 19|2.9 22
1467 南緯|紡織纖維|-9 2 20|85 94 -4 -5|0.9 6
1471 首利|電子零組|-58 9 -8|68 76 -4 -18|0.5 20
1472 三洋實業|建材營造|60 105 -7|84 84 15 70|0.5 11
1473 台南|紡織纖維|73 28 32|96 96 7 17|1.1 13
1476 儒鴻|紡織纖維|9 12 23|93 93 1 13|1.0 274
1477 聚陽|紡織纖維|3 16 12|95 95 16 17|1.7 587
1503 士電|電機機械|9 12 8|91 91 151 157|0.4 4095
1504 東元|電機機械|-9 -1 -2|98 100 25 12|2.5 1215
1513 中興電|電機機械|-6 10 -4|96 96 53 69|1.4 10474
1514 亞力|電機機械|-5 20 0|93 93 39 110|0.9 3263
1515 力山|電機機械|295 234 104|82 82 -2 19|0.5 62
1517 利奇|電機機械|-69 -45 15|85 91 4 7|0.8 13
1519 華城|電機機械|162 178 56|87 87 105 158|0.1 696
1522 堤維西|汽車工業|10 8 6|100 100 36 24|1.5 384
1524 耿鼎|汽車工業|6 31 14|96 96 11 39|0.8 222
1526 日馳|電機機械|-57 -60 -1|83 92 3 1|0.5 8
1527 鑽全|電機機械|12 4 24|100 100 1 5|1.3 12
1528 恩德|電機機械|-20 -4 -2|72 79 10 9|0.2 18
1529 樂事綠能|電機機械|-36 42 -139|72 93 7 10|2.2 98
1532 勤美|電機機械|42 73 34|89 89 -8 6|0.9 51
1533 車王電|汽車工業|-24 -24 -46|69 83 -12 -16|0.9 8
1535 中宇|電機機械|44 31 14|100 100 38 45|1.3 47
1536 和大|汽車工業|-15 -11 1|69 75 -15 -21|0.6 61
1537 廣隆|電機機械|44 25 27|99 99 6 6|1.4 19
1540 喬福|電機機械|18 54 29|94 98 9 10|2.4 9
1558 伸興|電機機械|-10 13 -3|87 87 -6 -8|1.0 13
1560 中砂|電機機械|-3 4 9|95 95 41 74|1.1 1015
1565 精華|生技醫療|-21 2 11|76 92 -1 -2|0.6 28
1568 倉佑|汽車工業|-22 -17 1|79 79 -8 4|0.4 16
1569 濱川|電腦及週|-45 -35 -10|96 96 7 10|0.4 6
1570 力肯|電機機械|-45 -15 21|97 97 58 65|0.9 14
1580 新麥|電機機械|-17 25 6|99 99 9 27|1.0 19
1582 信錦|電子零組|-7 26 23|97 97 17 45|1.2 435
1584 精剛|其他|-19 4 -44|85 92 -3 -4|2.7 55
1587 吉茂|汽車工業|-21 -8 8|100 100 35 27|5.5 23
1589 永冠-KY|電機機械|-63 -23 -13|60 81 -1 -0|0.6 102
1590 亞德客-KY|電機機械|-40 24 6|92 93 8 13|0.8 654
1591 駿吉-KY|電機機械|50 55 109|98 98 25 62|1.0 40
1597 直得|電機機械|-33 -24 11|91 91 15 13|7.0 27
1598 岱宇|運動休閒|-22 -11 -17|68 81 -12 -10|0.6 6
1603 華電|電器電纜|-7 27 1|95 95 19 29|6.6 69
1604 聲寶|電器電纜|7 1 1|90 99 3 4|1.3 15
1605 華新|電器電纜|-34 -17 -16|74 94 -2 2|1.8 520
1608 華榮|電器電纜|5 5 10|97 97 40 48|6.0 372
1609 大亞|電器電纜|-4 19 16|95 95 27 17|3.8 1046
1611 中電|電器電纜|-21 -3 9|81 96 2 6|3.6 13
1612 宏泰|電器電纜|-1 2 1|98 98 13 16|4.7 85
1615 大山|電器電纜|53 35 13|96 96 34 50|1.6 41
1616 億泰|電器電纜|25 19 5|89 89 53 91|3.5 88
1618 合機|電器電纜|-12 52 -26|95 95 21 29|3.0 285
1701 中化|生技醫療|1 -0 -3|85 87 -6 -1|1.1 14
1702 南僑|食品工業|-5 10 -2|98 98 13 17|1.1 43
1707 葡萄王|生技醫療|-2 8 5|85 98 3 3|2.2 53
1708 東鹼|化學工業|-22 -0 22|77 89 -4 -2|0.9 18
1709 和益|化學工業|19 19 21|78 91 -6 -8|0.9 13
1710 東聯|化學工業|-16 11 9|77 88 -10 -8|0.6 18
1711 永光|化學工業|-26 3 10|89 91 2 0|0.5 25
1712 興農|化學工業|-4 -3 12|98 98 9 12|0.6 76
1713 國化|化學工業|-34 25 30|97 97 12 36|1.6 5
1717 長興|化學工業|-26 10 17|91 95 10 11|1.0 57
1720 生達|生技醫療|-2 8 1|89 95 2 3|0.8 28
1721 三晃|化學工業|-10 -10 11|79 79 -3 12|0.9 16
1722 台肥|化學工業|-11 -13 -16|92 92 -6 7|1.1 131
1723 中碳|化學工業|-23 -18 5|97 97 3 7|3.4 111
1725 元禎|化學工業|-23 -2 10|81 81 55 64|4.4 28
1727 中華化|化學工業|-18 -16 6|70 88 3 4|1.8 24
1731 美吾華|生技醫療|24 28 14|96 96 19 30|1.9 19
1732 毛寶|化學工業|8 10 10|76 76 -11 15|0.1 6
1733 五鼎|生技醫療|-4 0 19|79 79 -13 25|0.3 22
1734 杏輝|生技醫療|-2 10 4|97 100 8 13|2.0 43
1736 喬山|運動休閒|18 16 -2|88 90 4 -5|1.0 42
1737 臺鹽|食品工業|-21 -6 1|90 98 -1 1|0.9 8
1752 南光|生技醫療|-18 -4 -13|60 77 -11 -15|0.8 12
1760 寶齡富錦|生技醫療|15 29 37|59 90 0 8|2.7 61
1762 中化生|生技醫療|-69 -54 -30|48 80 -13 -17|1.0 17
1773 勝一|化學工業|-6 10 17|96 96 39 43|2.3 347
1783 和康生|生技醫療|-11 -5 -9|68 79 -4 -20|0.6 7
1784 訊聯|生技醫療|15 25 5|85 92 8 -6|0.7 14
1785 光洋科|其他電子|-8 26 23|99 99 28 38|2.7 468
1786 科妍|生技醫療|108 81 36|100 100 26 17|2.4 49
1789 神隆|生技醫療|60 32 26|82 99 6 2|3.2 29
1795 美時|生技醫療|-3 1 -21|90 98 17 28|2.0 1435
1799 易威|生技醫療|36 102 29|100 100 71 231|1.0 17
1802 台玻|玻璃陶瓷|-25 8 -1|76 88 -8 -9|0.7 47
1805 寶徠|建材營造|23 -8 -149|95 95 38 29|1.0 6
1806 冠軍|玻璃陶瓷|-2 50 32|82 82 -8 15|0.7 16
1808 潤隆|建材營造|-91 -64 -10332|96 96 22 36|4.7 368
1809 中釉|玻璃陶瓷|-17 22 24|75 75 71 80|0.9 100
1810 和成|玻璃陶瓷|-21 9 7|62 89 -5 -10|1.9 15
1815 富喬|電子零組|-32 -28 3|87 87 20 15|1.2 448
1903 士紙|造紙工業|-0 5 -2|75 95 -2 2|1.6 10
1904 正隆|造紙工業|-18 5 6|83 96 -2 2|1.5 26
1905 華紙|造紙工業|-25 3 13|72 92 -2 4|1.6 74
1907 永豐餘|造紙工業|-22 7 10|77 86 -8 -3|1.5 45
1909 榮成|造紙工業|-27 3 11|82 96 1 0|1.7 24
2002 中鋼|鋼鐵工業|-7 3 16|79 89 -11 -6|0.7 478
2006 東和鋼鐵|鋼鐵工業|-17 15 7|93 93 3 19|1.0 207
2007 燁興|鋼鐵工業|-13 -5 16|74 74 -26 4|0.4 5
2009 第一銅|鋼鐵工業|-20 19 18|99 100 18 29|1.9 216
2010 春源|鋼鐵工業|-15 15 21|99 99 2 12|1.4 15
2013 中鋼構|鋼鐵工業|5 -6 -3|100 100 18 18|1.4 20
2014 中鴻|鋼鐵工業|-5 14 16|78 78 -18 -3|0.6 85
2015 豐興|鋼鐵工業|-34 7 11|98 98 3 7|0.9 16
2017 官田鋼|鋼鐵工業|20 22 26|80 87 -8 -1|0.6 9
2020 美亞|鋼鐵工業|-50 1 -4|100 100 18 33|1.0 58
2022 聚亨|鋼鐵工業|-3 11 14|71 83 -13 -11|1.0 11
2023 燁輝|鋼鐵工業|17 19 21|81 81 -16 -1|0.6 24
2025 千興|鋼鐵工業|-64 196 -36|80 80 41 46|0.7 49
2027 大成鋼|鋼鐵工業|-12 -16 -2|90 92 -7 -1|1.7 224
2028 威致|鋼鐵工業|-23 -0 14|94 94 -6 8|0.7 5
2029 盛餘|鋼鐵工業|9 35 19|92 92 -4 19|1.3 13
2030 彰源|鋼鐵工業|-43 -3 14|81 88 -11 -2|1.0 8
2031 新光鋼|鋼鐵工業|-22 19 16|92 92 2 30|0.6 181
2034 允強|鋼鐵工業|-29 -10 -2|89 91 -8 -8|0.9 14
2038 海光|鋼鐵工業|-33 10 19|77 77 -21 2|0.3 7
2049 上銀|電機機械|-15 6 15|97 97 17 33|4.3 628
2059 川湖|電子零組|68 46 55|85 85 44 51|0.5 1939
2062 橋椿|居家生活|-3 58 44|95 95 15 32|0.9 16
2065 世豐|鋼鐵工業|-30 -11 2|98 98 7 18|0.8 14
2066 世德|電機機械|2 0 4|94 94 9 18|0.7 33
2101 南港|橡膠工業|-4 15 3|88 88 2 6|0.9 86
2102 泰豐|橡膠工業|-85 -79 -1|81 88 -8 -3|1.3 5
2103 台橡|橡膠工業|3 10 14|85 94 -4 -2|1.0 24
2104 國際中橡|橡膠工業|-15 -10 12|76 86 -11 -15|0.8 30
2105 正新|橡膠工業|-21 6 5|100 100 12 18|1.5 242
2106 建大|橡膠工業|-11 4 11|100 100 4 9|1.9 22
2107 厚生|橡膠工業|-21 -11 7|98 98 3 6|1.2 7
2108 南帝|橡膠工業|-25 -1 14|83 87 -8 -5|1.5 13
2109 華豐|橡膠工業|-6 6 14|98 98 19 23|1.6 20
2114 鑫永銓|橡膠工業|-26 -2 10|99 100 4 3|1.9 7
2201 裕隆|汽車工業|4 11 2|77 80 -6 -21|0.6 249
2204 中華|汽車工業|11 35 1|97 97 11 31|0.5 399
2206 三陽工業|汽車工業|-8 16 -9|79 96 6 -0|0.9 399
2207 和泰車|汽車工業|-18 11 -5|76 90 -8 -1|0.6 168
2208 台船|航運業|-27 -30 -37|70 86 -7 -16|0.9 74
2211 長榮鋼|鋼鐵工業|-5 31 19|94 94 21 75|0.9 308
2227 裕日車|汽車工業|-12 7 -18|66 68 -30 -30|1.5 18
2228 劍麟|汽車工業|11 19 4|96 100 12 8|1.6 44
2230 泰茂|居家生活|78 156 91|89 89 0 74|0.6 174
2231 為升|汽車工業|-19 -1 -11|67 85 -9 -14|1.0 45
2233 宇隆|汽車工業|-8 18 12|86 86 -4 13|0.7 43
2236 百達-KY|汽車工業|5 1 -27|85 85 2 -8|2.0 64
2241 艾姆勒|汽車工業|5 17 -21|93 98 26 3|2.2 104
2243 宏旭-KY|汽車工業|108 44 36|61 72 -20 -1|0.3 6
2247 汎德永業|汽車工業|-26 6 -9|92 99 7 3|0.9 28
2250 IKKA-KY|汽車工業|2 17 9|92 92 30 68|2.0 31
2254 巨鎧精密-創|汽車工業|-44 -11 na|na na 5 na|1.6 19
2258 鴻華先進-創|汽車工業|1750 934 na|na na 0 na|0.4 13
2301 光寶科|電腦及週|-25 -13 1|66 82 -11 -14|2.0 2950
2302 麗正|半導體業|-28 -14 3|79 86 -5 1|0.5 8
2303 聯電|半導體業|3 -6 12|98 98 4 18|1.1 4321
2305 全友|電腦及週|33 97 68|83 83 10 7|0.5 33
2308 台達電|電子零組|-7 -1 -5|92 95 11 6|1.4 4351
2312 金寶|其他電子|-23 -21 -7|86 90 -6 0|0.7 61
2313 華通|電子零組|8 8 15|98 98 12 49|0.8 2298
2314 台揚|通信網路|-66 -70 -29|67 82 -6 -8|1.9 41
2316 楠梓電|電子零組|-21 -2 20|90 97 16 9|2.0 227
2317 鴻海|其他電子|-12 -20 -9|96 96 45 44|2.2 23645
2323 中環|光電業|6 11 9|81 96 9 4|1.3 168
2324 仁寶|電腦及週|-14 -5 1|93 93 1 21|0.7 1165
2327 國巨*|電子零組|-1 5 13|93 93 -1 13|1.4 1480
2328 廣宇|電子零組|-45 -23 -16|83 95 4 -2|5.9 125
2329 華泰|半導體業|21 32 15|79 79 19 59|0.3 1588
2330 台積電|半導體業|11 4 8|99 99 35 51|0.6 37160
2331 精英|電腦及週|-28 -22 12|78 94 3 8|0.8 97
2332 友訊|通信網路|-15 -17 -6|72 90 -4 -7|0.5 41
2337 旺宏|半導體業|-16 -20 12|76 81 -12 -17|0.8 181
2338 光罩|半導體業|-4 17 19|72 88 -1 4|0.7 71
2340 台亞|半導體業|8 21 21|70 78 -15 -17|0.7 66
2342 茂矽|半導體業|-21 -23 6|68 88 -7 -9|0.7 15
2344 華邦電|半導體業|8 13 22|88 88 -4 7|0.7 592
2345 智邦|通信網路|-13 -9 -13|81 81 -7 -5|0.7 2270
2347 聯強|電子通路|8 20 20|99 99 13 25|0.9 364
2348 海悅|其他|254 411 294|97 97 42 75|0.9 64
2351 順德|半導體業|-20 -6 0|72 79 -15 -6|0.7 51
2352 佳世達|電腦及週|-12 -5 7|77 93 -0 -0|1.2 879
2353 宏碁|電腦及週|10 8 11|86 86 -4 27|0.5 1367
2354 鴻準|其他電子|-65 -66 -44|97 97 21 13|4.3 1626
2355 敬鵬|電子零組|2 6 7|84 84 -6 17|0.5 220
2356 英業達|電腦及週|2 10 12|83 98 16 22|1.7 2688
2357 華碩|電腦及週|1 8 10|87 87 -9 18|0.6 1531
2359 所羅門|其他電子|10 8 18|99 99 87 101|4.4 258
2360 致茂|其他電子|-14 3 18|86 89 23 -7|0.7 786
2362 藍天|電腦及週|-14 5 -24|86 86 13 32|0.3 90
2363 矽統|半導體業|-12 3 -31|65 65 -17 -0|0.4 327
2364 倫飛|電腦及週|-19 0 -14|61 61 -20 -2|0.3 18
2365 昆盈|電腦及週|4 22 25|82 82 53 86|0.6 153
2367 燿華|電子零組|18 16 24|97 97 34 40|1.9 1718
2368 金像電|電子零組|39 36 33|89 89 15 16|0.9 2187
2369 菱生|半導體業|4 11 6|84 84 9 28|0.2 114
2371 大同|電機機械|7 17 -29|98 98 34 28|3.5 1787
2373 震旦行|其他電子|-28 -8 -4|96 97 -3 -2|1.3 9
2374 佳能|光電業|21 26 25|97 97 6 10|1.1 49
2375 凱美|電子零組|-23 7 17|78 78 -14 -8|0.7 21
2376 技嘉|電腦及週|38 64 18|83 83 20 11|0.8 6550
2377 微星|電腦及週|5 9 -1|83 83 -12 1|0.6 709
2379 瑞昱|半導體業|26 31 31|93 93 19 43|1.0 3098
2382 廣達|電腦及週|1 -10 3|100 100 36 28|1.6 8789
2383 台光電|電子零組|59 74 48|74 74 8 -3|0.6 3774
2385 群光|電子零組|-3 -1 10|86 86 25 91|2.1 3172
2387 精元|電腦及週|-9 11 12|96 96 9 33|1.0 128
2388 威盛|半導體業|-20 47 4|71 71 -20 3|1.3 709
2390 云辰|其他電子|-23 -5 -11|75 75 -9 2|0.4 9
2392 正崴|電子零組|-11 -0 5|90 90 -4 15|2.4 106
2393 億光|光電業|8 9 13|99 99 11 16|1.0 105
2395 研華|電腦及週|-26 -17 -8|99 99 11 17|0.7 415
2399 映泰|電腦及週|-24 -5 -11|83 87 -4 -0|0.4 45
2401 凌陽|半導體業|-18 14 16|77 77 -16 -4|0.9 85
2402 毅嘉|電子零組|7 10 -3|74 86 -3 -11|1.1 92
2404 漢唐|其他電子|-32 -16 -62|94 94 47 71|3.0 1484
2405 輔信|電腦及週|5 9 6|91 91 8 20|0.5 125
2406 國碩|光電業|41 54 77|92 97 16 27|1.9 66
2408 南亞科|半導體業|51 39 57|85 85 -10 -3|1.0 1019
2409 友達|光電業|24 20 4|87 93 4 9|0.5 518
2412 中華電|通信網路|4 4 1|99 99 7 8|1.5 874
2413 環科|電子零組|-56 -26 -16|64 84 -10 -6|0.7 8
2414 精技|電子通路|-18 -8 -1|100 100 4 9|1.0 6
2415 錩新|電子零組|4 20 8|86 96 5 4|3.6 6
2417 圓剛|電腦及週|6 7 16|82 82 23 75|1.8 214
2419 仲琦|通信網路|-33 -30 -2|61 83 -10 -6|0.6 53
2420 新巨|電子零組|-9 -7 10|99 99 11 16|1.1 27
2421 建準|電子零組|-29 2 5|87 95 25 14|1.5 1426
2423 固緯|其他電子|-26 -3 -6|91 91 11 14|0.3 14
2425 承啟|電腦及週|-26 3 -11|74 84 -12 -1|0.4 40
2426 鼎元|光電業|-11 17 15|83 89 -3 1|0.7 11
2427 三商電|資訊服務|-58 -0 -1|75 79 -6 -7|0.6 19
2428 興勤|電子零組|-24 -7 -2|94 94 6 16|0.7 100
2430 燦坤|電子通路|2 -9 1|87 97 1 0|1.1 12
2431 聯昌|電子零組|-51 -20 19|90 90 16 20|0.6 13
2436 偉詮電|半導體業|-3 22 4|79 79 -10 -7|0.3 57
2439 美律|通信網路|7 14 8|97 97 4 40|1.1 220
2440 太空梭|電子零組|-54 73 55|84 92 6 3|0.6 5
2441 超豐|半導體業|7 22 23|96 96 3 11|0.9 83
2442 新美齊|建材營造|624 4864 3575|92 92 8 39|0.8 61
2444 兆勁|通信網路|-36 -25 -24|66 82 -11 -6|1.2 6
2449 京元電子|半導體業|1 2 9|91 91 26 36|0.6 2259
2450 神腦|通信網路|0 -8 -7|97 97 1 8|0.7 8
2451 創見|半導體業|-0 16 21|99 99 11 22|1.3 92
2453 凌群|資訊服務|22 14 5|80 94 9 23|2.0 142
2454 聯發科|半導體業|27 46 48|97 97 23 66|0.7 8715
2455 全新|通信網路|168 126 73|90 90 7 18|0.5 659
2457 飛宏|電子零組|-18 -9 0|64 84 -6 -9|0.5 144
2458 義隆|半導體業|26 36 22|94 94 -2 21|0.8 310
2459 敦吉|其他電子|-10 -10 -4|98 98 9 20|1.0 7
2460 建通|電子零組|-37 29 24|83 83 23 39|0.2 61
2461 光群雷|其他電子|2 1 10|87 93 4 2|1.1 24
2462 良得電|電子零組|-42 -11 3|81 84 -8 -8|0.6 27
2464 盟立|其他電子|-45 -32 -9|97 97 31 22|4.6 346
2465 麗臺|電腦及週|6 31 22|75 75 80 227|1.1 418
2467 志聖|電子零組|-12 -5 22|87 87 110 173|0.8 469
2468 華經|資訊服務|37 7 -6|70 85 2 -2|4.1 11
2471 資通|資訊服務|-15 -2 -1|91 96 8 9|0.9 60
2472 立隆電|電子零組|-26 7 15|95 95 1 21|0.6 55
2474 可成|其他電子|-7 -11 7|98 98 13 24|1.9 650
2476 鉅祥|電子零組|-19 -3 9|86 86 4 50|0.6 218
2478 大毅|電子零組|-31 -0 2|93 93 -0 1|1.6 8
2480 敦陽科|資訊服務|1 2 -5|98 98 8 12|0.7 35
2481 強茂|半導體業|-11 6 4|74 80 -18 -10|0.9 82
2482 連宇|其他電子|-78 -68 -64|46 75 -17 -22|1.0 24
2484 希華|電子零組|-14 -12 13|94 94 5 8|0.3 26
2485 兆赫|通信網路|-55 -32 -18|71 85 -3 -14|0.6 40
2486 一詮|光電業|-17 17 13|93 93 36 30|1.0 1818
2488 漢平|其他電子|53 20 31|99 99 15 31|1.1 27
2489 瑞軒|光電業|6 25 13|84 84 12 12|0.4 40
2492 華新科|電子零組|-9 6 8|80 80 -9 11|1.9 277
2493 揚博|電子零組|-5 -1 0|96 96 14 23|0.9 31
2495 普安|電腦及週|-13 -8 1|80 86 5 12|0.4 26
2496 卓越|其他|9 15 4|98 98 19 35|1.1 8
2497 怡利電|汽車工業|28 17 4|67 78 -16 -19|0.7 16
2498 宏達電|通信網路|-39 -4 -6|72 86 -9 -3|0.6 193
2501 國建|建材營造|86 89 58|99 99 26 43|1.4 49
2504 國產|建材營造|-19 10 9|99 99 34 51|0.9 193
2505 國揚|建材營造|-64 -10 49|100 100 23 54|2.5 15
2511 太子|建材營造|-50 -22 -0|88 92 -7 -2|1.3 23
2514 龍邦|其他|147 281 118|82 91 -3 -4|1.5 8
2515 中工|建材營造|-12 19 -15|99 99 5 32|2.2 257
2516 新建|建材營造|9 16 -13|78 78 -13 64|0.6 21
2520 冠德|建材營造|-33 -7 -2|100 100 9 28|1.7 85
2524 京城|建材營造|114 60 15|100 100 38 42|1.7 16
2527 宏璟|建材營造|706 420 198|100 100 47 79|1.8 47
2528 皇普|建材營造|-100 -100 -32058|99 99 38 63|1.8 34
2530 華建|建材營造|18229 70897 53216|99 99 28 70|1.2 73
2534 宏盛|建材營造|-73 -79 -13|98 100 8 15|1.6 14
2535 達欣工|建材營造|-5 7 17|100 100 29 43|1.4 21
2536 宏普|建材營造|297 6967 4720|99 99 5 16|1.4 6
2537 聯上發|建材營造|240 130 -5866|100 100 31 45|3.1 29
2538 基泰|建材營造|-43 6 -5|89 89 -3 4|0.8 19
2539 櫻花建|建材營造|-44 na na|99 99 50 75|1.3 90
2540 愛山林|建材營造|72 117 7|100 100 15 21|1.3 42
2542 興富發|建材營造|-39 -69 -557|95 95 0 2|1.9 127
2543 皇昌|建材營造|-19 31 -4|85 85 68 180|0.5 225
2545 皇翔|建材營造|-60 16 24|99 99 4 14|1.5 11
2546 根基|建材營造|-29 -9 -8|96 96 10 16|0.8 13
2548 華固|建材營造|-100 361 -178|98 98 29 38|2.4 175
2596 綠意|建材營造|-46 148 -13716|97 97 44 43|0.9 5
2597 潤弘|建材營造|-15 12 15|99 99 36 54|1.5 84
2603 長榮|航運業|62 17 55|90 90 21 48|1.5 8621
2605 新興|航運業|3 0 -2|82 82 -6 2|0.4 136
2606 裕民|航運業|23 40 28|93 93 5 10|0.5 351
2607 榮運|航運業|40 35 29|88 88 -3 10|0.3 66
2608 嘉里大榮|航運業|-12 5 7|100 100 1 4|0.8 10
2609 陽明|航運業|26 0 47|77 77 -14 -3|0.3 1240
2610 華航|航運業|28 16 -8|71 87 -12 -10|0.6 354
2611 志信|航運業|17 58 52|95 95 45 79|0.8 137
2612 中航|航運業|9 7 13|74 74 -15 -1|0.2 33
2614 東森|其他|10 2 3|55 84 -9 -10|1.2 15
2615 萬海|航運業|21 -3 42|68 73 -19 -9|0.4 306
2616 山隆|油電燃氣|-25 -10 2|87 89 -8 -11|2.0 7
2617 台航|航運業|13 9 6|95 95 5 18|0.4 62
2618 長榮航|航運業|29 24 -18|79 95 1 6|0.7 1372
2630 亞航|航運業|12 27 8|60 97 -1 -1|2.7 32
2633 台灣高鐵|航運業|21 9 -27|92 98 -1 1|1.0 106
2634 漢翔|航運業|-14 8 -16|82 96 -1 -3|2.7 244
2636 台驊控股|航運業|40 28 51|96 96 8 27|0.4 162
2637 慧洋-KY|航運業|44 28 46|94 94 17 21|0.7 291
2640 大車隊|數位雲端|17 16 1|86 99 6 12|0.6 16
2641 正德|航運業|64 52 43|85 85 -5 11|0.4 66
2643 捷迅|航運業|-9 16 36|95 95 -0 5|0.5 6
